ACT         ,ACCENT,ACC 24335,4015023243354,BARTHOLD KUIJKEN,JOSEPH HAYDN,CHAMBER MUSIC WITH FLUTE,COMPACT DISC,6,31.19,47.99,2017,"This 6-album set presents the complete recordings with flute music by Joseph Haydn made by Barthold Kuijken on the Accent label. Always playing historically accurate transverse flutes, on these albums (which contain trios and quartets in various combinations), he teams up with his brothers Sigiswald and Wieland, his nephew Piet Kuijken and other fine early music specialists. The recordings were made between 1978 and 2014 and are presented together here for the first time. This is an opportunity not to be missed of listening to the legendary Kuijken family in this delicate late 18th-century repertoire. He studied the modern flute at the Bruges Conservatory and the Royal Conservatories of Brussels and The Hague. For playing early music he originally turned to the recorder. Research on authentic instruments, frequent collaboration with various flute and recorder makers, and assiduous study of sources of the 17th and 18th centuries helped him to specialize in the performance on original instruments. For many years he played in the baroque orchestras Collegium Aureum and La Petite Bande. He plays chamber music concerts all over the world, extending his repertoire to early 19th-century music and has recorded extensively."
NBR         ,NAXOS BLU-RAY AUDIO,NBD0069A,730099006965,O' NEILL  MELTON  HONG KONG PHILHARMONIC ORCHESTRA  VAN ZWEDEN,"WAGNER, RICHARD",SIEGFRIED,BLU-RAY AUDIO,1,15.59,23.99,2017,"Der Ring des Nibelungen (The Ring of the Nibelung) is one of the most remarkable achievements in all music, and Siegfried, the third in the cycle, contains some of the greatest moments in Wagner’s entire output. Wagner conceived Siegfried as a heroic ‘man of the future,’ and his fantastical tale is one in which the human dramas of treachery and violent struggles for power become magnified in a world of gods, dragons and magic. The previous opera in this cycle, Die Walkure, was acclaimed in The Guardian as “thrillingly vivid… easily maintains the high standard and promise of Das Rheingold.” (Naxos NBD0049)."
NBRV        ,NAXOS BLU-RAY VIDEO,NBD0066V,730099006668,PETRASOVA  KABATKOVA  COLLEGIUM VOCALE 1704  COLLEGIUM 1704  LUKS,BIBER  MONTEVERDI,"MISSA SALISBURGENSIS, DIXIT DO",BLU-RAY DVD,1,17.93,27.99,2017,"Polychoral music is so synonymous with 16th century Venice that it is easy to forget that the longest flourishing of this style- possibly even its invention- took place in Germany. Whether or not it was in Munich with the works of Orlande de Lassus that the Gabrielis first encountered its effects, polychoral music came to define German textures and techniques for over a century. Both apprentices and rivals to their Italian counterparts, composers such as Hieronymus Praetorius, Schutz, Hassler and Scheidt, as well as Austria’s Biber, fostered a tradition whose influence would extend all the way to the motets of Bach. This performance places a giant of Baroque choral music, Biber’s Missa Salisburgensis, alongside the Venetian choral works of Monteverdi from which it takes its inspiration. The combination is a heady one, a triumphal musical celebration uniquely appropriate to mark the 200th anniversary year of Salzburg’s affiliation with Austria."
NCL         ,NAXOS CLASSICS,8571377,747313137770,"Gillett, Christopher; Bickley, Susan; Hiscocks, Wendy","Anonymous; Bainton, Edgar Leslie; Benjamin, Arthur; Benson, Arthur Christopher; Blunden, Edmund Charles; Bottomley, Gordon; Bridges, Robert Seymour; Colum, Padraic; Constable, Henry; Davies, William Henry; De la Mare, Walter; Dionysius, ; Drummond, William; Gibson, Wilfred; Gore-Booth, Eva; Herrick, Robert; Jonson, Ben; Joyce, James; Longfellow, Henry Wadsworth; MacLeod, Fiona; Masefield, John; McCrae, Hugh; Meynell, Alice; Moore, Thomas Sturge; Motteux, Peter Anthony; O'Sullivan, Seumas; Reynolds, John; Ro",Benjamin - Bainton: Songs,COMPACT DISC,1,10.13,15.99,2017,"This British Music Society recording features several world premiere recordings by two composers whose vocal music is a relative rarity on disc. Benjamin’s is imbued with a sense of refinement and impeccable craftsmanship, as well as the rhythmic vitality and color expected from a virtuoso pianist. Bainton’s hallmarks also include sensitive and harmonically imaginative piano writing, his devotion to poetry resulting in settings with an outstanding artistic instinct for beauty. The English mezzo-soprano, Susan Bickley, studied music at the City University, London and at the Guildhall School where she won the Gold Medal for singers."
NCL         ,NAXOS CLASSICS,8573411,747313341177,"Soustrot, Marc; Yang, Tianwa; Schwabe, Gabriel; Malmö Symphony Orchestra","Saint-Saëns, Camille",Saint-Saëns: Works for Violin and Orchestra,COMPACT DISC,1,10.13,15.99,2017,"Tianwa Yang is ‘an artist of exceptional technique and musicianship’ (BBC Music Magazine) and has established herself as a leading international performer and recording artist, winning the Annual Prize of the German Record Critics 2014 for her acclaimed recordings of Sarasate’s complete violin works. Her ‘stunning effortless virtuosity’ and ‘uncanny affinity for Spanish music’ (All Things Strings) make her the ideal advocate for the music presented on this recording. The Introduction et Rondo capriccioso is a glittering showcase imbued with the passion of Iberian dance, while the Havanaise in E major is a languorous habanera. Less frequently heard are the evocative Caprice andalou, the songful Romance in C major, the rhapsodic Morceau de concert, and the improvisatory La Muse et le Poete."
NCL         ,NAXOS CLASSICS,8573619,747313361977,Septura,"Cox, Simon; Debussy, Claude; Fauré, Gabriel; Knight, Matthew; Ravel, Maurice","Music for Brass Septet, Vol. 5",COMPACT DISC,1,10.13,15.99,2017,"Septura turns to one of the most groundbreaking periods of music history: France at the onset of the twentieth century. In this fertile compositional field solo brass instruments flourished, but the chamber music landscape was barren. And so the group re-imagines works by three composers who defined France’s unique musical direction: Faure, Debussy and Ravel. Conjuring the full kaleidoscope of colors possible from seven brass instruments, they trace the origins of Impressionism, from Faure’s masterful melodies through to the iconic piano works of Debussy and Ravel."
NCL         ,NAXOS CLASSICS,8573649,747313364978,"Pécs Symphony Orchestra; Pasquet, Nicolás","Lajtha, László",Lajtha: Capriccio,COMPACT DISC,1,8.44,12.99,2017,"Laszlo Lajtha is recognized, along with Bartok, Kodaly and Dohnanyi, as one of the great Hungarian composers of the first half of the twentieth century. He established his reputation as his country’s foremost symphnist but also showed a strong affinity for the stage, writing his one-act ballet Capriccio in 1944. Despite the darkness of the times the ballet is filled with light and set in the period around 1700, the age of Watteau. Taking commedia dell’arte as his model, Lajtha’s characterization brims with wit and elegance."
NCL         ,NAXOS CLASSICS,8573688,747313368877,"Tuck, Rosemary; Bonynge, Richard; English Chamber Orchestra","Czerny, Carl",Czerny: Piano Concerto in D Minor,COMPACT DISC,1,10.13,15.99,2017,"The Viennese-born Carl Czerny, student and confidant of Beethoven and teacher of Liszt, found fame in his native city by writing a series of fashionable pieces, among which numbered fantasies and potpourris as well as a series of important pedagogic studies. His large-scale pianistic works are of great interest and include the First Piano Concerto, in D minor, which expertly balances foreboding, pastoral richness and exuberant brio, a bravura Introduzione e Rondo Brillant and a vivacious salute to Weber’s Euryanthe. “Tuck is dazzlingly articulate and secure in the countless runs and fast passagework Czerny asks of her,” wrote MusicWeb International."
NCL         ,NAXOS CLASSICS,8573694,747313369478,"Orchestre National de Lille; Ang, Darrell","Binder, Carl; Busch, Johann Georg; Hoffmann, Fritz; Offenbach, Jacques",Offenbach: Overtures,COMPACT DISC,1,10.13,15.99,2017,"Jacques Offenbach is best remembered for his operettas, but the dramatic Ouverture a grand orchestra is a rarely heard early piece that presages his future in musical theatre. The enduring popularity of Orpheus in the Underworld is due in no small part to the Can-Can, now one of the most iconic pieces in Western classical music. Orpheus was Offenbach’s first full-length operetta, and The Drum-Major’s Daughter was to be his last, those in between including the popular vaudeville of Monsieur et Madame Denis, humorous satires on Parisian life, and La Belle Helene, an instant success that enjoyed an initial run of 700 performances."
NCL         ,NAXOS CLASSICS,8573747,747313374779,"Staatsphilharmonie Rheinland-Pfalz; Herrnkind, Ralph; Boewer, Nikolaus; Voelker, Elke; Mainz Bach Choir; Fitz-Gerald, Mark; Barak, Florian; Wernicke, Christian","Shostakovich, Dmitri",Shostakovich: Ovod (The Gadfly),COMPACT DISC,1,10.13,15.99,2017,"Set in mid-nineteenth-century Italy during a turbulent period of pre-Unification political unrest, The Gadfly drew from Shostakovich one of his most dazzling and popular film scores, heard hitherto on record only in a suite arranged and reorchestrated by Levon Atovmian. This recording presents the full, original score for the first time, as closely as possible to shostakovich’s original conception. Reconstructed by Mark Fitz-Gerald from the original manuscript and the Russian film soundtrack, it calls for a large orchestra including church bells, an organ, two guitars and a mandolin, all excluded from the Atovmian suite. The excerpts from The Counterplan, which marked the fifteenth anniversary of the 1917 Revolution, include the infectious hit-tune The Song of the Counterplan."
NCL         ,NAXOS CLASSICS,8573754,747313375479,"Maione, Orazio","Alfano, Franco",Alfano: Piano Works,COMPACT DISC,1,10.13,15.99,2017,"In addition to his operatic achievements, Franco Alfano composed an impressive body of chamber and instrumental works, including the little-known music for piano heard on this recording. His early career as a virtuoso pianist is reflected in works ranging from the Quatre Pieces, with their tributes to Schumann and Mendelssohn, to the Danses napolitaines, inspired by the Neapolitan canzone, the neo-classicism of the Cinq Danses de Cleo de Merode and the quirky rhythms of the Danses roumaines. Recordings of Alfano’s chamber music can be heard on Naxos’ earlier releases. His opera Cyrano de Bergerac, with Placido Domingo in the title role, is available on Naxos DVD and Blu-Ray."
NCL         ,NAXOS CLASSICS,8573760,747313376070,"Levin, Adam","Balada, Leonardo; García Abril, Antón; Greco, José Luis; Halffter, Cristóbal; Morales-Caso, Eduardo; Vega, Laura","21st Century Spanish Guitar, Vol. 3",COMPACT DISC,1,10.13,15.99,2017,"The third of this four-volume series unites distinguished composers of the older generation with some of the most promising voices in Spain today, amply justifying claims for a modern Spanish renaissance of the classical guitar. Performing works dedicated to and commissioned by himself, award-winning guitarist Adam Levin puts his flawless technique and gorgeous tone to the service of music whose soul and poetry are the unmistakable products of a common and illustrious ancestry. Volumes 1 and 2 are also available on Naxos records."
NCL         ,NAXOS CLASSICS,8573770,747313377077,"Watts, Elizabeth; Hulcup, Caitlin; Williams, Roderick; Hill, David; The Bach Choir; Ellicott, Joshua; Bournemouth Symphony Orchestra","Bible; Dyson, George",Dyson: Choral Symphony,COMPACT DISC,1,10.13,15.99,2017,"Born into a working-class family, George Dyson became one of the most important musicians and composers of his day. The previously unknown Choral Symphony was written as an examination work while Dyson was studying at Oxford, and it was only recently discovered at the Bodleian Library. Dyson relishes his dramatic chosen text from Psalm 107 on the expulsion from and homecoming of the Jews to Israel, a narrative that inspires trademark features that would make his later works so attractive. Its seascape finale links neatly with St. Paul’s Voyage to Melita, another vivid text from which Technicolor musical images are conjured."
NCL         ,NAXOS CLASSICS,8573829,747313382972,"Karabtchevsky, Isaac; Orquestra Sinfônica do Estado de São Paulo","Villa-Lobos, Heitor",Villa-Lobos: Symphonies Nos. 1 & 2,COMPACT DISC,1,10.13,15.99,2017,"Heitor Villa-Lobos’s first two symphonies take the European tradition head-on, absorbing French models prevalent in Brazil in the early twentieth century. The confident swagger of the First Symphony is characteristic of Villa-Lobos’s ‘Brazilianness,’ while the cyclical Second Symphony filters myriad influences including the music of Tchaikovsky, Rimsky-Korsakov, Debussy and Puccini. Its slow movement heralds the affecting melodic content that would later become the trademark of the Bachianas Brasileiras. This is the sixth and final volume of an acclaimed complete edition of Villa-Lobos’s symphonies in which ‘Karabtchevsky leads the way.’ (Gramophone)."
